date,timestamp,period,period_type,count,year,month,day,season,is_weekend,houston_iqr_anomaly_mean,dallas_wind_speed_imputed_mean,houston_pressure_original_mean,dallas_wind_speed_mean,nyc_temperature_mean,la_precipitation_mean,philadelphia_wind_speed_iqr_anomaly_mean,dallas_precipitation_mean,houston_temperature_imputed_mean,philadelphia_humidity_imputed_mean,houston_zscore_anomaly_mean,la_precipitation_iqr_anomaly_mean,phoenix_humidity_iqr_anomaly_mean,phoenix_precipitation_original_mean,philadelphia_precipitation_iqr_anomaly_mean,phoenix_humidity_imputed_mean,dallas_precipitation_zscore_anomaly_mean,nyc_wind_speed_zscore_anomaly_mean,dallas_precipitation_imputed_mean,phoenix_humidity_mean,nyc_wind_speed_imputed_mean,phoenix_temperature_mean,la_wind_speed_imputed_mean,nyc_temperature_imputed_mean,la_precipitation_imputed_mean,houston_humidity_mean,houston_pressure_iqr_anomaly_mean,houston_humidity_iqr_anomaly_mean,nyc_precipitation_original_mean,dallas_zscore_anomaly_mean,seattle_pressure_zscore_anomaly_mean,la_temperature_original_mean,la_wind_speed_zscore_anomaly_mean,seattle_pressure_original_mean,houston_precipitation_mean,dallas_pressure_mean,houston_precipitation_iqr_anomaly_mean,houston_humidity_imputed_mean,houston_humidity_original_mean,la_pressure_original_mean,houston_original_mean,seattle_temperature_imputed_mean,san antonio_iqr_anomaly_mean,seattle_pressure_iqr_anomaly_mean,dallas_original_mean,dallas_pressure_imputed_mean,seattle_precipitation_zscore_anomaly_mean,seattle_precipitation_mean,houston_wind_speed_original_mean,houston_wind_speed_imputed_mean,houston_precipitation_imputed_mean,phoenix_wind_speed_imputed_mean,philadelphia_pressure_mean,philadelphia_humidity_mean,philadelphia_humidity_original_mean,la_pressure_mean,la_humidity_original_mean,nyc_precipitation_mean,phoenix_temperature_original_mean,phoenix_pressure_original_mean,phoenix_temperature_imputed_mean,dallas_wind_speed_original_mean,la_wind_speed_mean,san antonio_original_mean,philadelphia_pressure_imputed_mean,dallas_mean,houston_pressure_mean,nyc_pressure_imputed_mean,seattle_humidity_zscore_anomaly_mean,la_precipitation_zscore_anomaly_mean,seattle_temperature_original_mean,dallas_imputed_mean,philadelphia_temperature_mean,seattle_temperature_iqr_anomaly_mean,seattle_temperature_mean,nyc_humidity_mean,houston_precipitation_original_mean,nyc_wind_speed_iqr_anomaly_mean,dallas_humidity_imputed_mean,dallas_humidity_mean,philadelphia_pressure_iqr_anomaly_mean,la_pressure_zscore_anomaly_mean,philadelphia_wind_speed_zscore_anomaly_mean,seattle_pressure_imputed_mean,seattle_wind_speed_mean,houston_temperature_original_mean,dallas_wind_speed_zscore_anomaly_mean,dallas_temperature_mean,nyc_wind_speed_original_mean,san antonio_imputed_mean
,,2020-W02,week,29,2020,1,9,Winter,0,,,1020.5071428571429,0.893104928527665,-0.5237850615042853,-0.09217667936041986,1.0,-0.03346193819447913,61.03,63.25,,,,0.0007666666666666667,1.0,,,,,0.7402185697950683,11.945,-1.1960834354385463,,48.9875,,0.355491639079781,,,0.0007750000000000001,,,56.2625,,1016.9958333333333,0.010081128714429566,0.23976613357664261,,90.5,80.71428571428571,1015.825,10422.414,39.0925,,,11332.279999999999,,,0.05869548775021244,7.0200000000000005,7.209999999999999,0.01215,,0.739474765110089,-0.13224968132313206,63.25,0.14972799384201385,62.875,-0.14885179481273125,51.2175,1015.0749999999999,,10.822857142857142,-0.29106954782224753,5349.066,1021.2,12440.448793103447,0.6061831772114848,1021.5000000000001,,,39.42583333333334,12049.275,-0.6914320719135345,,-1.204968798945464,-0.035192893125943314,0.008333333333333333,1.0,,0.39475761084390737,,,,1024.2375,-0.14344000629128356,59.92428571428571,,-0.9735697750203448,12.711428571428572,5749.914500000001
,,2020-W01,week,11,2020,1,2,Winter,0,,,1024.5,1.0343685257427853,-0.8052193541323779,-0.11061400357138933,,0.0,,,,,,0.001,,,,,,1.3585930215460686,,-1.5245952546653876,,,,-0.24003053548520895,,,0.0027,,,54.3,,,-0.30520771916500067,-1.7777758741975813,,,71.0,1017.8499999999999,,,,,,,,,6.28,,,,-0.989530119772466,0.08857727686974907,67.4,0.7121844576661984,60.0,-0.20201020937341818,45.15,1021.0,,11.29,0.22738954540179662,,,11853.226363636364,1.4231909842689754,,,,,,-0.9117973635619103,,,-0.19375778066217378,0.0002,,,0.379626675650063,,,,,,48.54,,-0.8593893384215745,11.925,
,,2018-W40,week,36,2018,10,7,Fall,1,,,1017.2428571428571,-0.09358025813696906,0.7609905897348472,-0.2064781477740031,,-0.18914745374045233,,76.5,,,,0.0012,1.0,,,,,2.176081242341609,,-0.1494267016815732,,,,1.0035598878710936,,,0.002,,,73.83,,1014.1,-0.20502188356261827,-0.014828453118681386,,,91.28571428571429,1011.4833333333332,16899.48,,,,18274.52,,,-0.22354750858513173,4.175714285714286,,,,0.5224242232132751,0.909805241876207,82.83333333333333,-1.0561971816822904,57.166666666666664,-0.22327582084573147,70.5488888888889,1009.5222222222224,,7.56,0.34152591898798274,9060.53,1020.25,15093.49763888889,-0.06174628222549389,,,,52.89833333333333,16704.485,0.7322026941845238,,0.010754923839578453,0.6162088070228957,0.0018333333333333333,,,0.7654655230930957,,,,,0.22859509579581208,79.5442857142857,,0.6492571299913334,5.4399999999999995,8286.415
,,2018-W49,week,30,2018,12,8,Winter,1,,8.7,1025.45,-0.35717150655927093,-1.0492290986117732,-0.25164959209087834,,0.35032784091372626,51.9125,66.0,,1.0,,0.0013045454545454545,,53.5,,,0.02435,0.9522326675382684,9.77875,-0.8440736138145976,4.395,34.161249999999995,0.0010375000000000002,-0.3549750728552897,1.0,,0.0013499999999999999,,,58.67875,,1023.8285714285715,-0.0906301045404014,0.9199860257810691,,57.875,69.125,1021.2500000000001,10457.679999999998,38.65,,,13440.063999999998,1021.7375,,-0.0842744627942985,7.066249999999999,6.03875,0.0007,3.4625000000000004,1.3116989210198546,0.014081435551668705,66.0,1.6565558043339996,48.0625,-0.13886997718286995,57.71900000000001,1016.5,57.3925,6.6883333333333335,0.4712752870741661,6350.192,1027.35,13607.093499999999,1.6175774571466828,1027.925,,1.0,36.77285714285715,13752.443,-1.3889885891645195,,-1.4443665418102476,-0.07161996188426659,0.003266666666666666,,84.625,0.42596516468121154,,,,1025.4,-0.6356871652376631,51.1875,,-1.3092175380492135,8.365357142857142,6483.885
,,2018-W38,week,22,2018,9,19,Fall,0,1.0,4.470000000000001,1013.8083333333333,-1.027993593844326,1.0119273623808958,-0.07128435915279696,,-0.3015450739063529,84.4475,91.625,,,1.0,0.0013045454545454545,1.0,27.5,,,0.000575,-0.23992596937488508,8.879999999999999,1.177088473323079,3.865,73.0175,0.00115,0.1431179224150603,,,0.0038699999999999997,,,73.96333333333334,,1017.2000000000002,-0.010140642156206322,-0.4579671441119525,,73.75,77.25,1010.2416666666668,16150.698571428571,57.8125,,,18577.79714285714,1013.75,,-0.2582087492613256,6.259166666666666,8.317499999999999,0.00895,3.9299999999999997,0.10651345472065711,1.3476900234333757,91.0625,-1.4010778940683055,53.333333333333336,-0.16646625876969456,95.04916666666666,1006.0833333333335,97.695,4.470000000000001,0.06910608391906671,8437.635714285714,1017.9625,15087.62431818182,-0.7645094078548532,1017.5500000000001,,,58.61499999999999,16018.840714285716,0.760173543587107,,0.5266122095639174,1.126187769639421,0.007375,,84.25,1.0283655220861423,,,,1017.5,0.22305119858536035,82.3275,,0.41625663628331006,8.534,7528.941071428571
,,2018-W15,week,22,2018,4,11,Spring,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10633.990454545457,,,,,,,,,,,,,,,,,,,,,,,,
,,2018-W07,week,25,2018,2,12,Winter,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12542.170799999998,,,,,,,,,,,,,,,,,,,,,,,,
,,2020-W03,week,26,2020,1,14,Winter,0,,6.41,1022.385,0.06517928919195087,-0.7008842502026761,-0.1585460756726962,,-0.20811181101523893,65.29625,66.25,,,,0.0015522727272727272,1.0,63.5,,,0.0021,0.9105870411958541,,-1.3328618422488976,,,,0.7699487995399008,,,0.0011666666666666668,,1.0,56.79,,1008.625,-0.07441197673842521,0.364461438223795,1.0,92.1875,87.475,1021.525,11246.94,36.07999999999999,,1.0,12762.52,1017.55,,0.15299445135456338,7.42225,5.525625,0.009749999999999998,4.21,1.1008145876996622,0.38212636587313736,72.91666666666667,1.7329387809027115,48.5,-0.24859202497943778,48.691250000000004,1016.0124999999999,43.825,8.084999999999999,-0.3863626521842992,6024.838,1027.275,11977.233269230766,0.9904253104412097,,,,35.401666666666664,12051.855,-1.0869034156166257,,-1.5680992410391719,0.42621664447948415,0.00545,,92.5,1.037191900949218,,,,1007.35,1.171849606888374,65.7825,,-0.4173285154333078,8.923333333333334,5816.5199999999995
,,2019-W28,week,34,2019,7,8,Summer,0,1.0,7.019166666666667,1011.0875,-0.18263680421004885,1.2792392238809396,-0.17790526609421414,,-0.28929886101644636,87.63125000000001,70.578125,,,,0.0013045454545454545,1.0,15.0,,,0.0008833333333333333,-1.0938716408405524,5.537999999999999,0.94449975911976,2.7583333333333333,75.36375000000001,0.0009166666666666666,-0.25152498922221705,,,0.026774999999999997,,,70.545625,,1016.155,-0.09705673755621187,-0.548756534461792,1.0,67.625,70.8125,1013.6374999999999,16835.469375,65.76916666666666,1.0,,17989.69125,1013.15,,-0.26091698286484644,5.8481250000000005,7.361250000000001,0.0085,4.672499999999999,-0.5157010350066615,0.4041393802081994,73.33035714285714,-0.45786386522732453,66.84375,0.35291661869957086,90.75333333333333,1011.1833333333334,92.57,7.2655,-0.4182616150851555,9392.731249999999,1014.603125,15943.36745404412,-1.3212390867546377,1012.3575000000001,,,67.9635,16734.27083984375,1.1177836519466902,,1.3701967872188423,0.477047880949432,0.005350000000000001,,65.0,-0.23468929322002047,,,,1016.8916666666668,-0.46360007019486743,86.33312500000001,,1.2882514654816237,5.323333333333333,8697.088095703128
,,2018-W09,week,25,2018,3,2,Spring,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11320.615600000001,,,,,,,,,,,,,,,,,,,,,,,,
,,2018-W29,week,27,2018,7,16,Summer,0,1.0,,1014.5200000000001,-0.05023638172335926,1.3473947992149804,0.0,,0.0,87.725,64.5,,,,0.0013045454545454545,,34.0,,,,-0.07755009292870388,11.825000000000001,1.2429713133773346,,76.44083333333333,,-0.7396561245871601,,,0.04455,1.0,,74.97,,1019.3125,-0.04200734909486634,-0.917518379216073,,66.25,62.85,1015.0500000000001,16795.887142857147,75.58000000000001,1.0,,21707.05,,,-0.058297890830891576,6.352500000000001,6.2225,0.0025546875000000005,4.1425,-0.5648016730152909,0.1524308551423894,68.6,-0.06553312194255212,64.5,0.8020271716659836,96.26599999999999,1008.0600000000001,94.43,7.703333333333332,0.5407261936431191,9920.76,1015.0250000000001,17622.71777777778,-0.6188900676464512,1014.1416666666665,,,75.065,18418.46142857143,1.1956203131686964,,2.0110178684849758,-0.42249834477693876,0.0025546875000000005,,,-1.7563570092143073,,,,1020.95,0.2575025598217384,88.61099999999998,,1.7220011954657624,11.87125,8447.965714285714
,,2020-W10,week,29,2020,3,8,Spring,1,,8.125,1019.805,-0.09408425669991805,-0.8250410515708184,-0.08848148208922679,1.0,-0.1548173772035304,72.77833333333335,46.375,,1.0,,0.0009249999999999999,,20.25,,,0.0016768518518518521,-0.6353490881816474,,-0.02420629208203644,4.970416666666667,,0.0034999999999999996,-1.7572984287702753,1.0,1.0,0.002525,,,64.57555555555557,,1014.60234375,-0.21506545557310192,1.0187615199116846,1.0,43.083333333333336,46.25,1015.4263888888888,9918.905,44.32479166666667,,,10789.958333333334,1028.85,,0.23964755304504826,9.198,9.226666666666667,0.0011666666666666668,6.115,-0.0830974590102157,-0.9836307249583366,47.25,0.03901125507826489,48.77777777777778,-0.138217741494331,72.86166666666666,1011.2416666666667,70.015,7.558333333333334,0.368175685462116,5215.505,1020.6875,10945.40620689655,0.46251257357328984,,,,44.16109374999999,10977.931666666665,-0.30708699673840495,,-0.7776710871542857,-0.12376066814618021,0.0011,,39.0,-0.5339035366782937,,,,1015.4031249999999,0.1945768515290003,74.23700000000001,,-0.523061929936761,8.191666666666668,5337.014166666667
,,2019-W41,week,22,2019,10,13,Fall,1,,6.095,1016.475,-0.705560513197734,0.3429006968989648,-0.08996618879398903,,0.05254599756514389,70.635,,,,,0.0013045454545454545,,30.0,,,0.0124,-0.24413259829836126,,0.019085438524769308,3.87,,0.00115,-0.339649134539279,,,0.0006000000000000001,,,67.502,,1019.55,-0.11163360796881654,-0.12591335533243705,1.0,63.5,69.375,1010.9399999999999,10353.583333333334,56.085,,,10669.756666666666,1014.5,,-0.15081657130517168,4.735,3.65,0.0025546875000000005,4.585,,,,-1.2071114262968445,40.8,-0.15948422627421482,73.66125,1009.4375,75.945,5.536249999999999,-0.4044521906394685,5576.860000000001,,11097.248409090906,-0.21886316819808463,,,,53.295,10201.574999999999,,,0.04654910284902238,-0.13376025564846503,0.00222734375,,66.0,-0.706017924508274,,,,1020.4499999999999,-0.08962460408411364,69.95875,,0.5782064392142194,11.508000000000001,5448.299166666667
,,2018-W35,week,20,2018,8,31,Summer,0,1.0,7.2749999999999995,1013.9875,-0.12760016113602346,1.6602554622286636,0.0,,-0.11062054264890066,77.825,74.5,,,,,,,,,0.0018537037037037044,-0.5722496543295044,7.7503955078125,1.4852064809456718,,83.25227050781251,,1.0626742213757066,,,0.030798658536585373,,,76.71000000000001,,1018.4399999999999,-0.10759184133563618,-0.5693522757911436,,91.0,92.25,1011.7,16731.181666666667,,1.0,,22548.171666666665,1013.475,,0.0,1.555,0.45999999999999996,0.0025546875000000005,,0.36456928365194674,0.46637761498287095,74.5,-0.9960166546887572,46.5,0.5430095342509887,100.74,1007.8,,7.4475,0.6634766331603383,11343.656666666668,1020.9499999999999,17148.011625,-0.7278488011279091,1016.953076171875,,,67.46,18394.63208333333,1.2863436274251514,,1.3247622431904682,0.08556663429422723,0.0024273437500000002,,48.75,-0.9774290745478583,,,,,-0.4540962464055216,77.61875,,1.2906690614606287,7.700263671875,9201.732916666666
,,2019-W22,week,19,2019,6,2,Summer,1,1.0,7.54,1013.1999999999999,-0.09962824089235638,0.5337806847688427,-0.11797899156134962,,-0.2842747736769975,,,,,,,,,,,0.0008500000000000001,,7.895,,,64.63,,-0.07363463376852053,,,0.001413008130081301,,,72.75,,1016.9958333333334,-0.12070665425346123,-0.3739028937880171,,,73.71428571428571,1010.8,16848.8825,59.20625,,,15000.997500000001,1014.25,,-0.22936311754345073,7.994285714285715,,,,-1.324971866340265,0.9186737944140736,83.0,-1.245997305277298,52.0,-0.18083123103761756,,,,7.54,2.5079635006427634,8579.015,,14058.968421052632,-0.8889849562765526,1010.425,,,62.56875,14913.605,0.7858012039412623,,0.8833884329048985,0.8486992164510174,0.002525,,75.0,0.5385014951854293,,,,1017.7875,-0.006822539319439029,83.35285714285713,,0.45834610844790796,6.635,8720.5275
,,2018-W46,week,24,2018,11,18,Fall,1,,7.45375,1025.0346679687502,-0.43241849200754945,-0.7558685048196933,-0.13273547872641023,,-0.10491775662676354,42.95880859375,75.58333333333333,,,,0.0013045454545454547,1.0,27.3125,,,0.0012,-0.396359982466656,12.330833333333333,-1.1295553929375193,4.185,41.83541666666667,0.0014,-0.15591747558679045,1.0,1.0,0.00355,,,64.69444444444444,,1026.31,0.2379318413485524,1.0635957867511137,,69.494140625,72.3720703125,1018.5736111111112,12408.584444444445,51.129999999999995,,,14910.231111111112,1026.9,,-0.12962749021282996,6.356953125,9.383906249999999,0.019525,3.3372916666666668,-0.20056373239471087,0.06396704357716895,66.9375,0.9131719869202521,38.93055555555556,-0.17618768115703778,52.44625,1022.7625,52.83833333333333,6.4395,-0.12040336656365784,7419.971111111112,1013.4416666666666,12498.521197916665,1.5325933217489982,1019.2708333333334,,,48.64399999999999,13893.164305555554,-0.7363561268486116,,-0.3731451658222142,0.025608170169199175,0.019525,,52.25,0.09894782780424903,,1.0,,1025.05,0.9638742629648587,50.180654296875,,-1.1838132422065502,12.433125,6925.046666666666
