hierarchical_cluster,houston,dallas,san antonio,hour,day_of_week,is_weekend,houston_temperature,houston_humidity,houston_wind_speed,dallas_temperature,dallas_humidity,dallas_wind_speed,phoenix_temperature,phoenix_humidity,phoenix_wind_speed,seattle_temperature,seattle_humidity,seattle_wind_speed,la_temperature,la_humidity,la_wind_speed,nyc_temperature,nyc_humidity,nyc_wind_speed,philadelphia_temperature,philadelphia_humidity,philadelphia_wind_speed,houston_wind_speed_original,philadelphia_temperature_imputed,houston_humidity_imputed,la_temperature_imputed,phoenix_temperature_original,seattle_wind_speed_zscore_anomaly,philadelphia_wind_speed_imputed,nyc_wind_speed_original,la_humidity_imputed,la_temperature_original,philadelphia_wind_speed_zscore_anomaly,philadelphia_wind_speed_original,houston_wind_speed_imputed,nyc_humidity_imputed,philadelphia_temperature_original,phoenix_humidity_imputed,seattle_temperature_imputed,dallas_wind_speed_zscore_anomaly,phoenix_humidity_iqr_anomaly,la_wind_speed_iqr_anomaly,phoenix_wind_speed_imputed,seattle_humidity_imputed,phoenix_temperature_imputed,seattle_wind_speed_imputed,seattle_humidity_zscore_anomaly
0,-0.09937932090991392,-0.11184827402794918,-0.11657932840743997,-0.11336931950546518,0.044516340615133834,0.11356759898529555,-161.4660085068431,-3.4503522471335377,4.334644163841954,15.507098315721079,0.28966745884052963,5.214955221890235,10.406921957830143,-17.29806903485217,0.285814124843059,5.387053304509067,5.867706795732854,4.909769245364991,17.824849671595125,-25.56279495034584,-4.724864977245922,7.8447330536526145,4.673913818116721,5.064290485814521,-4.577239389331415,1.1061424116281302,5.546874028017198,0.121171546559193,-0.035073613331166945,-0.08400715057969607,0.05651288081009843,-0.12567993963510654,0.0,-0.22619216389949895,0.09905484196894099,-0.14564103384470997,0.04967783430723282,0.0,-0.23800474060341778,0.12750060733623128,-0.13672490803993687,-0.1320447708887989,-0.13751004414112414,-0.1180382512622933,0.0,0.0,0.0,0.061868027409852505,0.05517575504086729,-0.09130859313316005,0.16426692348168348,0.0
1,0.20342937516407508,0.22469453157328984,0.23589100794884138,0.2407695385678689,-0.09255354832526705,-0.2509916448645455,339.6937753631969,6.06432878882335,-8.120574479834715,-29.61257792737334,-0.18512971588375546,-11.675854342763625,-19.785236296733643,58.450794815847836,-0.017953693026772143,-8.019338935293872,-8.48937510538002,-7.006710124527232,-20.51352091733937,39.58681383272537,7.964736947011881,-14.115812966585105,-8.088007291420986,-9.66961149673205,8.029749592384874,2.0058557030489594,3.3882767172750254,-0.22700423183031235,0.31109150647220835,0.08389538657893866,-0.020286245136646792,0.23893782556607746,0.0,-0.23354382440265234,-0.18913248388748255,0.27837980515429284,-0.05717115779178074,0.0,-0.14538385352081087,-0.1836318847564731,0.12722601739942796,0.23164321439953317,-0.2713577377939349,0.2066367115817345,0.0,0.0,0.0,-0.020764020912547542,-0.0866273628183955,0.20895871146703968,-0.21844177731143194,0.0
2,-0.09996323101847689,-0.06605227159977711,-0.0785854991375789,-0.21766805156066904,0.09926092244363373,0.3593672763222937,-277.22562672153094,-5.195977787472392,7.512414382228215,17.66291647380312,11.253670742802948,53.88910027185543,-2.681902473383888,75.78587156787994,-5.144155747025776,-3.0552282128048884,-13.873582218158116,-27.135571652632027,-43.94098329123826,-13.478233863293665,-6.6517537409952885,12.611634256536528,6.595977257467566,24.76854473461577,-10.724811489187271,-6.317133868343526,-16.436547376099508,0.2100035976843122,-0.30209130999116146,-0.09713996501149777,-0.14028197213263272,0.03238818762434596,0.0,0.5491413611575795,0.4844596279301709,-0.07510678120650764,-0.12246346687106008,0.0,0.7052578037476617,0.30021029389653353,0.0,-0.3093906950150021,-0.4614145690488242,0.07577240680966695,0.0,0.0,0.0,-0.065351711026616,-0.19032432338230418,0.11885578574405004,-0.5798555186504843,0.0
3,-0.08874816652630854,-0.0861417422059496,-0.13011777654693102,-0.09449238308298716,-0.11123584993918972,-0.011369253583786439,-430.18467536160665,9.658816163242777,-5.5695061345775585,28.043022765266414,-16.04292484871931,-12.186487859256035,26.30501164910856,-281.6932099042879,-0.4334131892791798,10.567695583891824,10.116239233133214,11.705854171202246,-66.62608351543024,5.963481687425334,-5.317325295717367,26.26128830085142,2.6113200578878404,-5.6379097291384515,-12.849808744838855,0.7511437167703905,6.03679292907392,-0.15569113550938368,-0.34556862122696674,0.13464265149764718,-0.1779351529833468,-0.3176743603494882,0.0,-0.27242188945100854,-0.11027453081912653,-0.004015293308377675,-0.18568681354400426,0.0,-0.25902613398169827,-0.08364177124720136,-0.10246978455070932,-0.3706928799992193,1.007454788090746,-0.21254674071394053,0.0,0.0,0.0,-0.04876522852486999,0.09453187175778281,-0.34200560631852117,0.06223088196758174,0.0
